playlist_uri,owner,streams,stream30s,dau,wau,mau,mau_previous_month,mau_both_months,users,skippers,owner_country,n_tracks,n_local_tracks,n_artists,n_albums,monthly_stream30s,monthly_owner_stream30s,token_1,token_2,token_3,genre_1,genre_2,genre_3,mood_1,mood_2,mood_3,trending,hot,rising,skip,change_rate,rank,tier
spotify:user:spotify:playlist:6A3BCaAJ8O84lo58qgijvw,spotify,49158,31127,4711,30856,116427,131460,17878,382105,4520,US,26,0,1,1,1020043,0,running,mid,tempo,Alternative,Punk,Indie Rock,Excited,Urgent,Empowering,0.04046312281515456,0.265024435912632,0.4696777160561062,0.0118292092487667,0,81,Top 100
spotify:user:spotify:playlist:2i0HbrNwqR7TTHFFet80W6,spotify,6448,4979,606,8891,34906,28268,2456,91942,546,US,50,0,47,49,333016,0,sunday,drive,NA,Indie Rock,Alternative,Pop,Brooding,Yearning,Defiant,0.017360912164097863,0.25471265684982525,0.5525374362870801,0.00593852646233495,0,173,Top 101-500
spotify:user:6987037f34b5cee787a1a5e8de9b2689:playlist:4ykrONBhOgPr4sMhAVCoPx,6987037f34b5cee787a1a5e8de9b2689,73379,34587,4129,18051,38702,20625,8041,64548,2616,US,76,0,75,71,699432,20,hip,hop,hits,Rap,R&B,Pop,Defiant,Sensual,Energizing,0.10668699292026251,0.4664100046509224,0.652350531798338,0.040527979178285926,0,106,Top 101-500
spotify:user:8bce21c02f9d4e7118db9e82d27bf9d3:playlist:3HqCLOOJroddvv6pbOQXRg,8bce21c02f9d4e7118db9e82d27bf9d3,2713,1655,113,641,2011,1901,476,4182,60,US,301,0,201,213,53649,21,slow,jams,NA,R&B,Pop,Dance & House,Empowering,Sensual,Sophisticated,0.05619094977623073,0.31874689209348583,0.5140593047034765,0.014347202295552367,0,456,Top 101-500
spotify:user:dfc338e7b7431f63e73054bd1b8d4600:playlist:4xTfFpsKUUAS70MEYhdwK0,dfc338e7b7431f63e73054bd1b8d4600,4481,2319,228,1243,3873,4010,1164,9132,161,US,130,4,121,122,85177,5,dance,gym,tracks,Pop,Dance & House,Rap,Excited,Energizing,Aggressive,0.05886909372579396,0.32093983991737673,0.49131041481669413,0.017630310994305738,0.03076923076923077,362,Top 101-500
spotify:user:spotify:playlist:2gtr2Tf686zXqjQNiYNPQW,spotify,45122,34907,4177,35644,89800,30471,5695,159292,3125,US,216,0,52,53,1044129,1,autumn,leaves,NA,Indie Rock,Country & Folk,Alternative,Brooding,Sentimental,Melancholy,0.04651447661469933,0.39692650334075724,0.7466471551745641,0.019618059915124424,0,79,Top 100
spotify:user:spotify:playlist:2lDJ2xtmpCSN9CO7ZBkIVc,spotify,75984,48012,4101,36510,101083,111176,23059,243211,1817,US,103,0,96,102,2435551,6,morning,commute,NA,Indie Rock,Alternative,Pop,Defiant,Excited,Energizing,0.04057062018341363,0.36118833038196335,0.47622480083294466,0.007470879195431128,0,37,Top 100
spotify:user:88d3e74e0163badc9ebb49310e256bbe:playlist:13xn9Bfjr0qR89vFRG5CE2,88d3e74e0163badc9ebb49310e256bbe,2487,1919,259,8209,8209,0,0,9571,133,US,5,0,2,5,78796,1,art,offical,age,Rock,R&B,Alternative,Sensual,Energizing,Rowdy,0.031550736995980024,1,1,0.013896144603489709,0,372,Top 101-500
spotify:user:spotify:playlist:63UdjnaWDFp0VNrwQ28qUw,spotify,32126,23056,2409,9783,32611,24051,3415,77763,1766,US,214,0,101,103,490157,0,dinner,party,NA,Dance & House,Electronica,Pop,Excited,Sensual,Energizing,0.07387077979822759,0.2999908006500874,0.5755356323461932,0.022710029191260625,0,136,Top 101-500
spotify:user:cb305f632c793f009882083e9e75f5b0:playlist:3ckau7CzXJzdTbR2ngbia3,cb305f632c793f009882083e9e75f5b0,7262,2632,316,1562,5770,13189,1247,24648,263,US,106,0,89,99,85922,1,best,NA,NA,Pop,Rap,Indie Rock,Excited,Defiant,Empowering,0.05476603119584055,0.2707105719237435,0.30434094625243946,0.01067023693605972,0,360,Top 101-500
spotify:user:52b3b82b074460a94e1ced626abd75d1:playlist:3IMytPS9eKTLYn9NRTqWwp,52b3b82b074460a94e1ced626abd75d1,28021,12936,1524,9893,21679,11916,1595,45727,1395,US,238,0,209,220,272147,27,happy,songs,NA,Pop,Rock,Country & Folk,Excited,Energizing,Rowdy,0.0702984455002537,0.456340237095807,0.6453043607679714,0.030507140201631422,0,194,Top 101-500
spotify:user:6987037f34b5cee787a1a5e8de9b2689:playlist:4noDy1IQejcxDbTLvzuWhS,6987037f34b5cee787a1a5e8de9b2689,37041,18902,2101,10577,24056,21684,6479,50912,1358,US,76,0,72,71,509499,24,shake,updated,taylor,Pop,Dance & House,R&B,Excited,Defiant,Energizing,0.087337878284004,0.4396824077153309,0.5259291648447748,0.026673475801382778,0,133,Top 101-500
spotify:user:spotify:playlist:0i0KOEPUK7pA1A5A29ulk4,spotify,217215,171930,14768,63149,189297,161926,24220,425719,7335,US,65,0,60,63,3196805,7,hanging,relaxing,NA,Pop,Indie Rock,Rock,Yearning,Excited,Empowering,0.07801497118285022,0.33359746852829153,0.5389652727754162,0.017229674973397946,0,26,Top 100
spotify:user:e60d19313a8df36c7e6cf59e259e0d66:playlist:3Irogru6vgG5fRaegdGhcj,e60d19313a8df36c7e6cf59e259e0d66,9051,3711,567,2931,9213,10643,1222,29941,669,US,144,0,116,125,86866,2,ultimate,summer,playlist,Pop,R&B,Rap,Excited,Energizing,Sensual,0.0615434711820254,0.3181374145229567,0.4639907332796132,0.02234394308807321,0,356,Top 101-500
spotify:user:spotify:playlist:6NCfeirBIrZfYcs9kwnS3x,spotify,73709,61530,5799,29194,61501,25276,5016,106894,3435,US,82,0,76,79,901956,12,autumn,acoustics,NA,Indie Rock,Country & Folk,Rock,Melancholy,Gritty,Empowering,0.09429114973740264,0.47469146843140764,0.7087246620648329,0.03213463805265029,0,92,Top 100
spotify:user:dc3bdd3ea9a21cddc050e8b1c7240c63:playlist:3I5PiqsI5OQh83gbG6PRJH,dc3bdd3ea9a21cddc050e8b1c7240c63,86821,49962,2629,10160,28020,22036,5535,69034,1662,US,790,57,552,574,1351295,1,ultimate,playlist,NA,Dance & House,Electronica,Rap,Excited,Defiant,Energizing,0.0938258386866524,0.3625981441827266,0.5597730541793191,0.024075093432221802,0.07215189873417721,65,Top 100
spotify:user:spotify:playlist:2R6xBIkSYaiyf4XjwpvUb5,spotify,16860,12263,1198,6134,20317,18584,4055,55132,813,US,62,0,46,49,334964,0,electro,swing,NA,Electronica,Dance & House,Rap,Defiant,Energizing,Excited,0.05896539843480829,0.30191465275385143,0.5222744916583121,0.014746426757599941,0,172,Top 101-500
spotify:user:491a4f24d9e371095364cff4f59981a5:playlist:5CZ3KO3EExplZOzHDMzgym,491a4f24d9e371095364cff4f59981a5,26541,10230,1559,9063,21765,12482,2673,46873,1570,US,523,0,493,372,244893,84,current,jams,NA,Rap,R&B,Pop,Defiant,Cool,Energizing,0.07162876177348955,0.4164024810475534,0.6355301194265192,0.03349476244319757,0,205,Top 101-500
spotify:user:34e4ae3e49761ddff9d594f68c863706:playlist:3J84J3LjFU6nURoZoIMQk2,34e4ae3e49761ddff9d594f68c863706,7525,5018,486,3689,9083,5762,664,18413,294,US,558,0,268,317,143335,176,indie,NA,NA,Indie Rock,Pop,Alternative,Yearning,Empowering,Sophisticated,0.05350655069910822,0.4061433447098976,0.6118558437184237,0.01596697985119209,0,281,Top 101-500
spotify:user:4a9fe42b6c21a99ab09ef751e8c4e986:playlist:2BqLGNqDfnjsoYj03KWnnA,4a9fe42b6c21a99ab09ef751e8c4e986,10176,7634,599,3169,8678,7382,2464,14942,171,US,133,0,77,105,290809,13,top,worship,songs,Religious,Pop,Latin,Empowering,Upbeat,Brooding,0.06902512099562111,0.36517630790504724,0.5403486924034869,0.011444251104269844,0,185,Top 101-500
spotify:user:spotify:playlist:0sgqriVctUriRC0T7cGdaO,spotify,7155,4940,995,6305,22444,22875,1925,74775,1089,US,20,0,19,18,143330,0,hush,little,darlings,Electronica,Pop,Indie Rock,Peaceful,Serious,Romantic,0.044332561040812686,0.28092140438424523,0.49524482005339926,0.01456369107321966,0,282,Top 101-500
spotify:user:spotify:playlist:6HmX9F7b4ypVSsY6ysED1P,spotify,8991,6714,646,7237,28333,32853,4402,78161,462,US,64,0,56,61,513171,0,workday,zen,NA,Electronica,Indie Rock,Alternative,Peaceful,Sensual,Brooding,0.022800268238449863,0.25542653442981683,0.4630634458863139,0.005910876268215607,0,131,Top 101-500
spotify:user:spotify:playlist:6ifjFa2fEECEvmsX48zeUw,spotify,16923,11547,971,9771,36977,39275,7603,90622,663,US,182,0,177,180,802808,2,infinite,indie,NA,Indie Rock,Alternative,Electronica,Brooding,Yearning,Sensual,0.026259566757714254,0.2642453416988939,0.4849315427792058,0.007316104257244378,0,98,Top 100
spotify:user:spotify:playlist:7Aaln08N2ad8GDjJx5DH5l,spotify,21664,17843,1808,12875,58640,106941,8665,240770,1503,US,54,0,46,41,750010,0,summer,chill,NA,Dance & House,Electronica,Alternative,Sensual,Brooding,Melancholy,0.030832196452933152,0.2195600272851296,0.35414691299122486,0.006242472068779333,0,103,Top 101-500
spotify:user:51d28c9d6061bab72e22b18ea9986f53:playlist:25mc9Q5pbluFvF9EGnMe0H,51d28c9d6061bab72e22b18ea9986f53,1972,1498,85,363,916,922,348,1763,31,US,1140,322,286,292,46016,77,melodic,dubstep,NA,Dance & House,Electronica,Pop,Excited,Aggressive,Energizing,0.0927947598253275,0.3962882096069869,0.49836779107725787,0.01758366420873511,0.2824561403508772,492,Top 101-500
spotify:user:c26ff456b609ecf7ad55f7598a8b3bab:playlist:3l5cmZ2CpFDyCQKKW47pSK,c26ff456b609ecf7ad55f7598a8b3bab,3205,1955,179,902,3014,2566,387,6145,76,US,79,0,17,18,64707,4,taylor,swift,songs,Country & Folk,Pop,Rap,Empowering,Upbeat,Yearning,0.05938951559389516,0.29927007299270075,0.5401433691756272,0.012367778681855167,0,409,Top 101-500
spotify:user:spotify:playlist:4RmINrqBZGFs4NGTEWkeuT,spotify,9423,5564,1023,7569,21754,437,74,30225,862,US,41,0,34,25,168798,0,epic,classical,NA,Classical,Pop,Other,Serious,Stirring,Peaceful,0.04702583432931875,0.34793601176795075,0.9803073318011807,0.028519437551695618,0,259,Top 101-500
spotify:user:spotify:playlist:5u9r9hti3uVfQVhLOEWA4g,spotify,6162,4700,403,2659,6433,2637,434,11545,195,US,46,0,44,45,111322,0,folk,pop,NA,Indie Rock,Pop,Country & Folk,Brooding,Defiant,Yearning,0.06264573293953055,0.41333747862583553,0.7092613009922822,0.016890428757037678,0,318,Top 101-500
spotify:user:5fc6cf17646d6ae8413d8ca83ea0aa30:playlist:7o3Sahykg4Ij6PYNqe6ivq,5fc6cf17646d6ae8413d8ca83ea0aa30,6378,4068,262,1147,3522,3118,682,6824,106,US,176,0,93,92,95523,7,sertanejo,universitario,NA,Latin,Country & Folk,Traditional,Rowdy,Yearning,Romantic,0.07438955139125497,0.32566723452583757,0.530421686746988,0.015533411488862838,0,345,Top 101-500
spotify:user:8f127d412e9d9213e8be59f08a2641cd:playlist:4rjmunAHJWFroRfdQLzzDk,8f127d412e9d9213e8be59f08a2641cd,10107,7413,604,2805,8020,10534,3318,19489,315,US,62,0,29,30,256236,220,nap,time,beth,Pop,Indie Rock,R&B,Gritty,Easygoing,Brooding,0.07531172069825437,0.3497506234413965,0.43225180554058423,0.016162963723125867,0,198,Top 101-500
spotify:user:b8b9fba229619d0f90a4a23a7c1519ed:playlist:5GaCE6apqZHoHeGNlnC7bG,b8b9fba229619d0f90a4a23a7c1519ed,5443,1994,223,1392,4024,3266,525,10284,202,US,1378,4,553,604,62897,82,epic,snowboarding,list,Dance & House,Electronica,Indie Rock,Excited,Energizing,Defiant,0.05541749502982107,0.34592445328031807,0.5519890260631002,0.019642162582652663,0.002902757619738752,415,Top 101-500
spotify:user:spotify:playlist:7b9XqnXw5J47tmn0Y0IZeW,spotify,35613,24723,2175,12485,30218,27090,3628,71136,1406,US,86,0,71,78,536944,0,chill,hits,NA,Pop,R&B,Indie Rock,Sensual,Excited,Empowering,0.07197696737044146,0.4131643391356145,0.5272911286382355,0.019764957264957264,0,124,Top 101-500
spotify:user:spotify:playlist:5Q5x5M64Pfx91sHIFOIMLG,spotify,13704,6003,1179,7547,33953,32097,3517,94847,1353,US,51,0,47,50,256265,0,pms,playlist,NA,Pop,R&B,Indie Rock,Energizing,Sensual,Defiant,0.03472447206432421,0.22227785468147146,0.5140499621498864,0.014265079549168662,0,197,Top 101-500
spotify:user:spotify:playlist:7CX4gmWxPI9OffO4p4w7MQ,spotify,4944,2907,420,2281,7560,6714,856,18887,257,US,36,0,27,25,80625,0,pop,christmas,NA,Holiday,Pop,R&B,Yearning,Sophisticated,Romantic,0.05555555555555555,0.3017195767195767,0.5296343001261034,0.013607243077248901,0,366,Top 101-500
spotify:user:f45d2213d585f14fad64476f508d3c54:playlist:5bXZLtnfqq2UbTEcZaHbqF,f45d2213d585f14fad64476f508d3c54,13262,9166,705,3606,9386,6316,970,18164,390,US,434,0,226,298,213102,14,classic,country,NA,Country & Folk,Rock,Religious,Romantic,Easygoing,Empowering,0.0751118687406776,0.38418921798423183,0.5977582473570245,0.021471041620788372,0,230,Top 101-500
spotify:user:spotify:playlist:430vRk2J6GXsroLIsAPPt3,spotify,12626,6188,1109,7717,29207,26563,2396,80202,1264,US,64,0,61,61,214908,7,got,crush,NA,R&B,Rap,Pop,Sensual,Brooding,Energizing,0.037970349573732326,0.264217482110453,0.5237045006275776,0.01576020548116007,0,228,Top 101-500
spotify:user:d040293c3102044cf7576b9a8d047a8b:playlist:646spaqAGq4Y57awvTnhKk,d040293c3102044cf7576b9a8d047a8b,2552,1598,144,756,2278,2704,936,5402,99,US,112,2,95,101,58161,60,casual,NA,NA,Pop,Electronica,Indie Rock,Excited,Brooding,Yearning,0.06321334503950835,0.33187006145741876,0.4572460859092734,0.018326545723805997,0.017857142857142856,444,Top 101-500
spotify:user:dea01d7697cacc2d7ec3d3a65374441c:playlist:5YjM08TSB5ZHhcYfPV8DfM,dea01d7697cacc2d7ec3d3a65374441c,17525,8131,967,4881,14565,14524,3256,33694,699,US,145,0,133,120,245433,10,rap,workout,playlist,Rap,R&B,-,Defiant,Cool,Energizing,0.0663920357020254,0.33511843460350155,0.5007047337481523,0.02074553332937615,0,203,Top 101-500
spotify:user:spotify:playlist:07nXRRcVQM0cXQa4zSyvzB,spotify,4269,2995,303,2030,6853,5972,872,19180,275,US,118,0,59,59,98679,0,transatlantic,lullaby,NA,Indie Rock,Alternative,Pop,Melancholy,Yearning,Empowering,0.044214212753538595,0.296220633299285,0.5343469785575049,0.014337851929092805,0,340,Top 101-500
spotify:user:spotify:playlist:1oXl0OHlE1mPDChMa8Y0Ax,spotify,2587,1912,238,2485,8894,7702,696,25615,215,US,117,0,109,109,103975,0,perfect,concentration,NA,Classical,Soundtrack,Pop,Tender,Serious,Stirring,0.026759613222397123,0.27940184393973466,0.5359122680163895,0.008393519422213547,0,331,Top 101-500
spotify:user:spotify:playlist:1ewJMPn8IYsjGCqI1n5dfV,spotify,76055,54189,5122,27932,124679,135026,22088,328161,3172,US,113,0,106,112,2280851,0,smart,new,sexy,Indie Rock,Alternative,Pop,Yearning,Empowering,Excited,0.041081497285027954,0.22403131241026958,0.48007932076779425,0.009665987122174787,0,41,Top 100
spotify:user:spotify:playlist:7jmQBEvJyGHPqKEl5UcEe9,spotify,678434,369994,33229,111094,241681,230724,139489,370328,14561,US,50,0,47,45,8584584,5,top,tracks,sweden,Pop,Dance & House,Indie Rock,Excited,Energizing,Defiant,0.13749115569697246,0.4596720470372102,0.5115970406748447,0.0393191981162645,0,6,Top 100
spotify:user:2f0df4de2e21ca299886cc40c2385d8b:playlist:67bvTo0gaTP0tz39X0BC4x,2f0df4de2e21ca299886cc40c2385d8b,2060,1545,91,378,1090,982,262,2251,34,US,134,0,5,20,47587,0,nightcore,NA,NA,Electronica,Soundtrack,Pop,Excited,Energizing,Upbeat,0.0834862385321101,0.3467889908256881,0.5260617760617761,0.015104398045313194,0,482,Top 101-500
spotify:user:spotify:playlist:1EdyrYsYW6OhVhS4UzInsE,spotify,6522,5313,460,2618,12741,13701,1677,33581,317,US,41,0,38,39,218207,0,sweet,songs,sunny,Pop,Rock,Alternative,Empowering,Yearning,Gritty,0.03610391649007142,0.20547837689349344,0.4818470614930792,0.009439861826628152,0,223,Top 101-500
spotify:user:a501dab64858919fe9010d4276a92575:playlist:4nfMiXVxDGVC6VgS8wE70D,a501dab64858919fe9010d4276a92575,5442,3493,424,7567,12763,6046,1276,20978,205,US,36,0,5,9,154105,0,ptx,playlist,NA,Pop,-,-,Defiant,Excited,Sensual,0.03322102953850976,0.5928856851837342,0.6785581370620448,0.009772142244255887,0,272,Top 101-500
spotify:user:9058a751a424526975fbdb2b46e16140:playlist:5LZxGygDEVzxglj9iCsxbB,9058a751a424526975fbdb2b46e16140,2911,1792,124,643,2070,2070,742,4226,65,US,543,0,136,163,65860,35,,NA,NA,Indie Rock,Alternative,Rock,Yearning,Defiant,Brooding,0.05990338164251208,0.3106280193236715,0.5,0.015380974917179366,0,404,Top 101-500
spotify:user:5eb9f4828d8b3d0214c6b45dff68f7ee:playlist:5vXvug0hUDDR6fZx0RvVCW,5eb9f4828d8b3d0214c6b45dff68f7ee,33866,21144,1610,8251,38242,50103,10230,88933,566,US,155,0,72,99,927381,7,rock,espaufol,NA,Latin,Rap,Alternative,Urgent,Rowdy,Yearning,0.042100308561267716,0.21575754406150305,0.4328711302280831,0.006364341695433641,0,86,Top 100
spotify:user:9521bd2765328858f4ea59c8eba7c6cf:playlist:34GXtJrTePjtHsw8U0pNt4,9521bd2765328858f4ea59c8eba7c6cf,4854,2702,498,12313,18860,14,6,28646,509,US,60,0,22,23,116270,14,tomorrowworld,NA,NA,Dance & House,Electronica,Rap,Aggressive,Defiant,Energizing,0.0264050901378579,0.6528632025450689,0.9992582388470912,0.017768623891642812,0,311,Top 101-500
spotify:user:f823763ea41bb727d6232da833fa93a5:playlist:5WALqo2AWTcACHmZYpftc5,f823763ea41bb727d6232da833fa93a5,11633,3038,378,2076,6373,5761,915,15203,369,US,576,8,433,421,87027,4,early,NA,NA,Pop,Rap,R&B,Energizing,Defiant,Cool,0.0593127255609603,0.3257492546681312,0.5252183945937037,0.024271525356837468,0.013888888888888888,355,Top 101-500
spotify:user:spotify:playlist:43rSnXFDoctqiZxvEqH14P,spotify,4748,3856,376,3731,8467,0,0,12072,223,US,43,0,43,43,100847,2,chill,folk,NA,Indie Rock,Rock,Country & Folk,Gritty,Melancholy,Brooding,0.044407700484232905,0.4406519428368962,1,0.01847249834327369,0,336,Top 101-500
spotify:user:200dba47cce74410a55e8e0d1ffe61e1:playlist:2OKiMGELfIpIaz2KHymtGX,200dba47cce74410a55e8e0d1ffe61e1,2145,1324,69,295,782,681,205,1423,22,US,288,0,149,210,47119,927,etc,NA,NA,Metal,Alternative,Rock,Defiant,Urgent,Aggressive,0.08823529411764706,0.3772378516624041,0.5345181134654818,0.015460295151089248,0,486,Top 101-500
spotify:user:f2ef53e6bc326063b9d0854fc9c9b1a2:playlist:10Rxjoielqc2YtNyA472wb,f2ef53e6bc326063b9d0854fc9c9b1a2,3876,3828,15,31,51,48,36,64,0,US,29,0,6,4,123101,1579,th,top,songs,Rap,-,-,-,-,-,0.29411764705882354,0.6078431372549019,0.5151515151515151,0,0,303,Top 101-500
spotify:user:6ca3a28a091a4440ad9d285566bc62b6:playlist:61eKV7QM1LTuEgeZfh124e,6ca3a28a091a4440ad9d285566bc62b6,2365,1760,119,652,1975,1640,581,3456,47,US,204,1,98,124,66160,29,ed,ben,damien,Indie Rock,Pop,Alternative,Melancholy,Sophisticated,Empowering,0.06025316455696202,0.330126582278481,0.5463347164591977,0.013599537037037037,0.004901960784313725,403,Top 101-500
spotify:user:spotify:playlist:5O2ERf8kAYARVVdfCKZ9G7,spotify,75539,68229,6249,32619,105896,106205,22575,244931,3112,US,55,0,55,55,2027543,1,coffee,table,jazz,Jazz,Easy Listening,Classical,Sentimental,Romantic,Melancholy,0.05901072750623253,0.3080286318652263,0.4992715734484986,0.012705619133551898,0,48,Top 100
spotify:user:f9c0e5f77cbb3175652ddf892587db9c:playlist:18r4ikQ9QIEadE297sYmaL,f9c0e5f77cbb3175652ddf892587db9c,12044,4903,770,4430,11440,8654,1095,26740,708,US,228,0,181,204,119856,3,best,remixes,NA,Pop,Dance & House,Electronica,Excited,Aggressive,Energizing,0.0673076923076923,0.38723776223776224,0.569324176371056,0.026477187733732237,0,305,Top 101-500
spotify:user:e60d19313a8df36c7e6cf59e259e0d66:playlist:3KO9gKkuxNtZj1Ka4xNBkA,e60d19313a8df36c7e6cf59e259e0d66,8057,3730,537,4072,13332,9322,1319,32702,652,US,100,0,82,75,132790,2,jams,NA,NA,R&B,Rap,Pop,Sensual,Sophisticated,Defiant,0.04027902790279028,0.30543054305430545,0.5885053412200936,0.019937618494281696,0,292,Top 101-500
spotify:user:752fdc03611a6d1353cc5ea41ffa5055:playlist:1dW4LWD26717RNgyJzylq5,752fdc03611a6d1353cc5ea41ffa5055,1231,870,66,511,1712,1011,234,3209,26,US,185,1,119,138,46801,585,homework,NA,NA,Pop,Indie Rock,Rock,Yearning,Empowering,Gritty,0.038551401869158876,0.29848130841121495,0.628718325376423,0.008102212527267061,0.005405405405405406,490,Top 101-500
spotify:user:888d955769dd85054b2f32403e7ed96e:playlist:6jH6d0jP6vIklABZEohUxB,888d955769dd85054b2f32403e7ed96e,3933,1708,219,1572,4979,4113,918,12460,215,US,651,0,183,161,82927,21,workflow,NA,NA,Rap,R&B,Pop,Defiant,Cool,Energizing,0.04398473589074111,0.31572604940751153,0.5476242850857898,0.01725521669341894,0,365,Top 101-500
spotify:user:6f9904f702938721865e9330f6bc3cf5:playlist:1N5XTQWkrhkqIWxL7GsZOv,6f9904f702938721865e9330f6bc3cf5,2073,1229,107,577,1993,1900,322,3953,50,US,2072,0,276,142,45124,93,parokya,edgar,NA,Rock,Pop,Alternative,Empowering,Yearning,Romantic,0.05368790767686904,0.2895132965378826,0.5119445157975854,0.01264862130027827,0,496,Top 101-500
spotify:user:8eb8162913ad5b104674476b9dc34850:playlist:21J20PgNUj49fSp2UOfawo,8eb8162913ad5b104674476b9dc34850,5686,4620,362,2343,7191,6121,1432,15708,217,US,3113,129,656,853,227636,121,instrumental,music,work,Electronica,Dance & House,Indie Rock,Sensual,Melancholy,Brooding,0.05034070365734947,0.32582394659991654,0.5401893028846154,0.013814616755793227,0.04143912624477995,219,Top 101-500
spotify:user:spotify:playlist:4ORiMCgOe6UxBDqW8SF1Lm,spotify,21854,9065,1915,35543,158919,120572,33330,321839,2445,US,68,0,31,32,2244753,2,,NA,NA,R&B,Rap,Pop,Sensual,Energizing,Defiant,0.012050163919984395,0.22365481786318817,0.5686014934291265,0.007596966184955832,0,43,Top 100
spotify:user:b1467f311e1cb22e1643c706b802ae1b:playlist:5uE4LpCTy9a3NI9370miWh,b1467f311e1cb22e1643c706b802ae1b,6881,3208,346,1763,4833,4461,605,11587,277,US,774,0,273,316,78609,17,school,NA,NA,R&B,Pop,Rap,Sensual,Sophisticated,Energizing,0.07159114421684254,0.3647837781915994,0.5200129115558425,0.02390610166565979,0,373,Top 101-500
spotify:user:dc3bdd3ea9a21cddc050e8b1c7240c63:playlist:42kO1lZrGVdOjeuSS0219Y,dc3bdd3ea9a21cddc050e8b1c7240c63,35353,24140,883,1913,3133,1218,707,4143,189,US,400,27,288,298,433330,755,cleansed,ultimate,playlist,Dance & House,Electronica,Alternative,Excited,Defiant,Urgent,0.2818384934567507,0.6105968720076604,0.7200643530222938,0.04561911658218682,0.0675,147,Top 101-500
spotify:user:spotify:playlist:2iyvJkwPDXOuUZLj5i6tCK,spotify,8937,6258,678,6709,20601,9056,1018,42692,462,US,86,2,39,41,230915,3,beer,wings,NA,Alternative,Indie Rock,Rock,Defiant,Rowdy,Urgent,0.03291102373671181,0.3256638027280229,0.694642074383788,0.010821699615853088,0.023255813953488372,214,Top 101-500
spotify:user:6987037f34b5cee787a1a5e8de9b2689:playlist:6nU0t33tQA2i0qTI5HiyRV,6987037f34b5cee787a1a5e8de9b2689,25243,17297,1524,10225,22349,11045,4065,35574,769,US,75,0,73,68,588887,13,country,hits,updated,Country & Folk,Pop,Rock,Upbeat,Yearning,Rowdy,0.06819097051322207,0.4575148776231599,0.669251961430197,0.021616911227300837,0,116,Top 101-500
spotify:user:spotify:playlist:5VXrMSUVTDBU7XWIRGyRom,spotify,4721,2059,248,1677,9200,9545,598,27817,253,US,213,0,154,192,91652,0,great,sounds,movies,Soundtrack,Classical,Pop,Romantic,Peaceful,Serious,0.026956521739130435,0.1822826086956522,0.49079754601226994,0.009095157637415969,0,353,Top 101-500
spotify:user:f8d01cbe61155a049b299159691096b1:playlist:2hXPJUh9mbKAvNAYWpULn3,f8d01cbe61155a049b299159691096b1,5013,2845,267,1639,3853,1839,193,7211,208,US,146,0,97,99,62256,24,country,NA,NA,Country & Folk,Pop,Rock,Empowering,Upbeat,Yearning,0.06929665195951207,0.4253828185829224,0.676914968376669,0.028844820413257522,0,419,Top 101-500
spotify:user:78ff8c3ecdde916bb3d5faf33621e339:playlist:52dKRnvposhunY21dydYft,78ff8c3ecdde916bb3d5faf33621e339,14594,5928,803,4675,12944,9430,1326,28887,657,US,256,3,228,242,150077,19,dance,around,house,Pop,Alternative,Rock,Excited,Urgent,Defiant,0.06203646477132262,0.3611711990111248,0.5785286493251095,0.0227437947865822,0.01171875,276,Top 101-500
spotify:user:spotify:playlist:5j9qtb8iLfNoQh2b0Ve11m,spotify,2563,1700,280,1751,6968,6654,618,19995,288,US,27,0,27,27,60056,0,cali,chill,NA,Indie Rock,Alternative,Pop,Brooding,Yearning,Empowering,0.040183696900114814,0.25129161882893225,0.511525473498752,0.014403600900225057,0,434,Top 101-500
spotify:user:200fb55ac7bbc1e584a6b4f1d9875417:playlist:5IzCsP2VB2wA2mDJ4YwOdW,200fb55ac7bbc1e584a6b4f1d9875417,1439,1056,158,801,2585,4538,1030,6586,53,US,12,0,12,12,47653,18,guardian,galaxy,NA,Rock,R&B,Punk,Upbeat,Lively,Urgent,0.06112185686653772,0.30986460348162476,0.36290888670504,0.008047373215912541,0,481,Top 101-500
spotify:user:e60d19313a8df36c7e6cf59e259e0d66:playlist:3ZSq7rHkmA5m0suVh5z8lM,e60d19313a8df36c7e6cf59e259e0d66,5059,2360,349,2031,5983,5785,1025,15795,361,US,95,0,88,79,61056,0,hip,NA,NA,Rap,R&B,Religious,Defiant,Cool,Excited,0.05833194049807789,0.3394618084572957,0.5084126444595514,0.02285533396644508,0,428,Top 101-500
spotify:user:71d1b51e5516161b83d807b9d3953a7b:playlist:54a4Lsi1OdU4T4XV3ysQBU,71d1b51e5516161b83d807b9d3953a7b,3472,2180,171,824,2297,2168,680,4218,75,US,131,0,92,108,62245,42,vietnam,music,NA,Rock,R&B,Pop,Upbeat,Brooding,Gritty,0.07444492816717457,0.3587287766652155,0.5144456886898097,0.017780938833570414,0,420,Top 101-500
spotify:user:34d26d3497e669de0f581dba8aba4981:playlist:5hZe8rGBKvhtbFlepMQKUY,34d26d3497e669de0f581dba8aba4981,5800,2050,220,1560,4701,3597,501,10535,212,US,848,0,505,39,65640,38,musicals,NA,NA,Soundtrack,Rock,Pop,Lively,Easygoing,Sophisticated,0.04679855349925548,0.3318442884492661,0.5665220535068691,0.020123398196487896,0,405,Top 101-500
